,preconnect
19874,True
19875,True
19876,False
19877,False
19878,False
19879,False
19880,False
19881,False
19882,False
19883,False
19884,False
19885,False
19886,False
19887,False
19888,False
19889,False
19890,False
19891,True
19892,False
19893,True
19894,False
19895,False
19896,False
19897,False
19898,True
19899,False
19900,False
19901,False
19902,False
19903,True
19904,True
19905,False
19906,False
19907,False
19908,False
19909,False
19910,True
19911,True
19912,True
19913,True
19914,True
19915,False
19916,False
19917,False
19918,False
19919,False
19920,False
19921,False
19922,False
19923,False
19924,False
19925,False
19926,False
19927,False
19928,False
19929,False
19930,False
19931,True
19932,False
19933,False
19934,False
19935,False
19936,False
19937,False
19938,False
19939,False
19940,True
19941,False
19942,False
19943,False
19944,False
19945,False
19946,True
19947,True
19948,True
19949,False
19950,False
19951,False
19952,False
19953,False
19954,True
19955,False
19956,True
19957,False
19958,False
19959,False
19960,False
19961,False
19962,False
19963,True
19964,False
19965,False
19966,True
19967,True
19968,True
19969,False
19970,False
19971,False
19972,True
19973,False
19974,False
19975,False
19976,False
19977,True
19978,True
19979,True
19980,True
19981,True
19982,False
19983,False
19984,True
19985,False
19986,False
19987,False
19988,False
19989,True
19990,False
19991,True
19992,False
19993,True
19994,True
19995,True
19996,False
19997,True
19998,True
19999,False
20000,False
20001,False
20002,False
20003,True
20004,False
20005,True
20006,False
20007,False
20008,False
20009,False
20010,False
20011,True
20012,False
20013,False
20014,False
20015,False
20016,True
20017,True
20018,True
20019,False
20020,False
20021,True
20022,True
20023,False
20024,True
20025,False
20026,False
20027,False
20028,False
20029,False
20030,False
20031,True
20032,False
20033,False
20034,False
20035,True
20036,False
20037,False
20038,False
20039,False
20040,True
20041,False
20042,False
20043,False
20044,False
20045,False
20046,False
20047,False
20048,False
20049,False
20050,False
20051,False
20052,False
20053,False
20054,False
20055,False
20056,False
20057,False
20058,False
20059,False
20060,False
20061,True
20062,True
20063,False
20064,False
20065,False
20066,True
20067,False
20068,False
20069,False
20070,False
20071,False
20072,False
20073,False
20074,True
20075,False
20076,False
20077,False
20078,False
20079,False
20080,False
20081,True
20082,False
20083,False
20084,False
20085,True
20086,False
20087,True
20088,False
20089,False
20090,False
20091,True
20092,False
20093,False
20094,False
20095,True
20096,False
20097,False
20098,False
20099,True
20100,False
20101,False
20102,False
20103,False
20104,False
20105,False
20106,False
20107,False
20108,False
20109,False
20110,False
20111,False
20112,False
20113,False
20114,False
20115,True
20116,True
20117,True
20118,True
20119,False
20120,True
20121,False
20122,False
20123,True
20124,True
20125,False
20126,True
20127,False
20128,False
20129,False
20130,False
20131,False
20132,True
20133,True
20134,False
20135,True
20136,False
20137,True
20138,False
20139,True
20140,False
20141,True
20142,True
20143,False
20144,True
20145,False
20146,False
20147,False
20148,False
20149,False
20150,False
20151,False
20152,False
20153,True
20154,True
20155,False
20156,False
20157,False
20158,False
20159,False
20160,False
20161,True
20162,False
20163,False
20164,False
20165,False
20166,False
20167,False
20168,True
20169,False
20170,False
20171,True
20172,False
20173,False
20174,True
20175,False
20176,False
20177,False
20178,False
20179,False
20180,False
20181,False
20182,True
20183,False
20184,False
20185,True
20186,True
20187,False
20188,False
20189,False
20190,False
20191,False
20192,False
20193,False
20194,True
20195,False
20196,False
20197,False
20198,False
20199,False
20200,False
20201,False
20202,False
20203,False
20204,False
20205,True
20206,False
20207,False
20208,False
20209,False
20210,False
20211,False
20212,False
20213,False
20214,True
20215,False
20216,False
20217,True
20218,False
20219,True
20220,True
20221,False
20222,True
20223,False
20224,True
20225,True
20226,False
20227,True
20228,True
20229,False
20230,False
20231,False
20232,False
20233,True
20234,True
20235,False
20236,False
20237,False
20238,False
20239,False
20240,True
20241,False
20242,True
20243,False
20244,True
20245,False
20246,False
20247,True
20248,False
20249,False
20250,True
20251,True
20252,True
20253,True
20254,False
20255,False
20256,True
20257,False
20258,False
20259,False
20260,False
20261,False
20262,True
20263,False
20264,False
20265,False
20266,False
20267,True
20268,False
20269,False
20270,False
20271,True
20272,False
20273,True
20274,True
20275,False
20276,True
20277,True
20278,False
20279,False
20280,False
20281,False
20282,True
20283,False
20284,False
20285,False
20286,False
20287,False
20288,False
20289,False
20290,False
20291,True
20292,False
20293,False
20294,False
20295,True
20296,False
20297,False
20298,False
20299,True
20300,False
20301,False
20302,False
20303,True
20304,True
20305,False
20306,False
20307,False
20308,True
20309,False
20310,False
20311,False
20312,False
20313,False
20314,True
20315,False
20316,True
20317,False
20318,False
20319,True
20320,False
20321,False
20322,True
20323,False
20324,True
20325,True
20326,False
20327,False
20328,False
20329,True
20330,False
20331,False
20332,True
20333,False
20334,False
20335,False
20336,False
20337,False
20338,False
20339,True
20340,False
20341,False
20342,True
20343,True
20344,False
20345,False
20346,False
20347,False
20348,True
20349,False
20350,False
20351,False
20352,True
20353,True
20354,False
20355,True
20356,False
20357,False
20358,False
20359,False
20360,False
20361,True
20362,True
20363,True
20364,True
20365,True
20366,False
20367,False
20368,False
20369,False
20370,False
20371,False
20372,False
20373,False
20374,False
20375,False
20376,True
20377,False
20378,False
20379,False
20380,False
20381,False
20382,True
20383,True
20384,False
20385,True
20386,False
20387,False
20388,False
20389,False
20390,False
20391,False
20392,False
20393,False
20394,False
20395,True
20396,False
20397,False
20398,False
20399,False
20400,False
20401,False
20402,True
20403,False
20404,False
20405,False
20406,False
20407,True
20408,True
20409,False
20410,False
20411,False
20412,True
20413,False
20414,False
20415,False
20416,False
20417,False
20418,False
20419,False
20420,False
20421,False
20422,False
20423,False
20424,True
20425,False
20426,False
20427,False
20428,False
20429,True
20430,False
20431,False
20432,False
20433,False
20434,True
20435,True
20436,False
20437,False
20438,False
20439,True
20440,True
20441,False
20442,True
20443,False
20444,True
20445,False
20446,True
20447,True
20448,True
20449,True
20450,False
20451,False
20452,True
20453,False
20454,False
20455,False
20456,True
20457,False
20458,False
20459,False
20460,False
20461,True
20462,False
20463,False
20464,False
20465,False
20466,False
20467,False
20468,True
20469,True
20470,False
20471,True
20472,True
20473,True
20474,True
20475,False
20476,False
20477,True
20478,False
20479,False
20480,False
20481,False
20482,False
20483,False
20484,False
20485,False
20486,True
20487,False
20488,False
20489,False
20490,False
20491,True
20492,False
20493,False
20494,False
20495,True
20496,False
20497,True
20498,False
20499,False
20500,True
20501,True
20502,True
20503,False
20504,False
20505,True
20506,False
20507,True
20508,False
20509,False
20510,True
20511,False
20512,False
20513,False
20514,False
20515,False
20516,False
20517,False
20518,False
20519,False
20520,False
20521,True
20522,False
20523,False
20524,False
20525,False
20526,False
20527,False
20528,False
20529,True
20530,False
20531,False
20532,False
20533,True
20534,True
20535,True
20536,False
20537,False
20538,True
20539,False
20540,False
20541,False
20542,True
20543,False
20544,False
20545,True
20546,True
20547,True
20548,True
20549,True
20550,True
20551,False
20552,True
20553,False
20554,False
20555,False
20556,False
20557,False
20558,True
20559,False
20560,True
20561,True
20562,True
20563,True
20564,False
20565,False
20566,False
20567,True
20568,False
20569,False
20570,True
20571,False
20572,False
20573,False
20574,True
20575,True
20576,False
20577,False
20578,True
20579,False
20580,False
20581,False
20582,True
20583,False
20584,False
20585,False
20586,False
20587,False
20588,False
20589,True
20590,True
20591,True
20592,False
20593,False
20594,True
20595,False
20596,False
20597,False
20598,False
20599,False
20600,True
20601,False
20602,False
20603,True
20604,False
20605,True
20606,False
20607,False
20608,False
20609,False
20610,True
20611,True
20612,True
20613,True
20614,False
20615,False
20616,False
20617,True
20618,False
20619,False
20620,False
20621,False
20622,False
20623,False
20624,False
20625,False
20626,True
20627,False
20628,False
20629,False
20630,False
20631,True
20632,False
20633,True
20634,False
20635,True
20636,False
20637,True
20638,True
20639,False
20640,False
20641,False
20642,False
20643,True
20644,False
20645,False
20646,False
20647,True
20648,False
20649,False
20650,False
20651,True
20652,True
20653,False
20654,False
20655,False
20656,True
20657,False
20658,True
20659,False
20660,False
20661,False
20662,True
20663,False
20664,True
20665,True
20666,True
20667,False
20668,False
20669,False
20670,False
20671,True
20672,True
20673,False
20674,True
20675,False
20676,False
20677,False
20678,False
20679,True
20680,False
20681,True
20682,False
20683,False
20684,False
20685,False
20686,False
20687,False
20688,False
20689,False
20690,False
20691,True
20692,False
20693,False
20694,False
20695,False
20696,False
20697,True
20698,False
20699,True
20700,False
20701,False
20702,True
20703,False
20704,False
20705,False
20706,False
20707,False
20708,False
20709,False
20710,False
20711,True
20712,False
20713,False
20714,False
20715,False
20716,True
20717,False
20718,False
20719,False
20720,False
20721,True
20722,False
20723,False
20724,False
20725,False
20726,True
20727,False
20728,False
20729,False
20730,False
20731,False
20732,True
20733,True
20734,True
20735,True
20736,True
20737,False
20738,False
20739,False
20740,False
20741,True
20742,False
20743,False
20744,False
20745,False
20746,True
20747,False
20748,False
20749,False
20750,False
20751,True
20752,False
20753,True
20754,False
20755,False
20756,False
20757,True
20758,True
20759,True
20760,False
20761,True
20762,False
20763,True
20764,True
20765,False
20766,False
20767,False
20768,False
20769,True
20770,False
20771,False
20772,False
20773,False
20774,True
20775,False
20776,False
20777,True
20778,False
20779,True
20780,False
20781,False
20782,False
20783,False
20784,False
20785,False
20786,False
20787,False
20788,False
20789,False
20790,True
20791,False
20792,True
20793,True
20794,False
20795,True
20796,False
20797,False
20798,False
20799,False
20800,False
20801,False
20802,False
20803,False
20804,False
20805,True
20806,False
20807,False
20808,False
20809,True
20810,False
20811,False
20812,False
20813,False
20814,False
20815,True
20816,False
20817,False
20818,True
20819,False
20820,True
20821,False
20822,False
20823,False
20824,False
20825,False
20826,True
20827,False
20828,True
20829,False
20830,False
20831,True
20832,False
20833,True
20834,True
20835,False
20836,True
20837,True
20838,False
20839,False
20840,True
20841,True
20842,True
20843,False
20844,False
20845,False
20846,False
20847,False
20848,False
20849,False
20850,False
20851,True
20852,False
20853,False
20854,True
20855,False
20856,False
20857,False
20858,True
20859,False
20860,True
20861,True
20862,False
20863,False
20864,False
20865,False
20866,False
20867,False
20868,True
20869,True
20870,False
20871,False
20872,False
20873,False
20874,True
20875,False
20876,True
20877,True
20878,False
20879,False
20880,False
20881,False
20882,False
20883,True
20884,False
20885,False
20886,False
20887,True
20888,False
20889,False
20890,True
20891,False
20892,False
20893,False
20894,True
20895,True
20896,True
20897,False
20898,False
20899,True
20900,False
20901,False
20902,False
20903,False
20904,False
20905,False
20906,False
20907,False
20908,False
20909,False
20910,False
